"108年09月02日每日收盤行情(化學生技醫療)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1730","花仙子","147,257","114","11,835,317","80.30","80.60","80.20","80.50","+","0.20","80.30","6","80.50","4","12.12",
"1731","美吾華","40,001","24","521,863","13.00","13.10","13.00","13.10"," ","0.00","13.05","11","13.10","9","18.71",
"1732","毛寶","9,000","7","91,050","10.15","10.15","10.05","10.05","-","0.05","10.05","20","10.10","3","34.66",
"1733","五鼎","364,269","261","10,039,638","27.35","27.70","27.30","27.60","+","0.35","27.60","8","27.65","1","33.25",
"1734","杏輝","84,404","69","1,627,572","19.30","19.35","19.25","19.30","+","0.05","19.25","5","19.30","14","",
"1735","日勝化","12,000","8","187,600","15.70","15.75","15.50","15.75"," ","0.00","15.65","1","15.80","1","26.25",
"1736","喬山","2,018,205","1,549","176,825,140","87.20","89.00","86.00","88.00","+","1.00","87.90","1","88.00","1","27.33",
"1760","寶齡富錦","292,091","269","25,581,608","87.00","88.00","87.00","87.70","+","1.10","87.70","5","87.80","6","33.73",
"1762","中化生","470,125","340","15,916,122","33.65","34.15","33.35","34.10","+","0.70","34.05","2","34.15","16","9.80",
"1773","勝一","201,012","118","16,722,696","82.50","83.60","82.20","83.30","+","0.60","83.20","1","83.40","1","14.49",
"1776","展宇","23,000","15","350,300","15.35","15.40","15.15","15.15","-","0.05","15.15","1","15.30","1","75.75",
"1783","和康生","228,002","165","5,928,200","26.00","26.15","25.70","25.95","+","0.25","25.90","8","25.95","2","30.89",
"1786","科妍","572,776","474","41,481,646","71.30","73.30","71.30","72.20","+","1.00","72.20","7","72.30","2","40.79",
"1789","神隆","365,946","281","8,703,652","23.65","23.95","23.50","23.90","+","0.50","23.85","3","23.90","4","61.28",
"3164","景岳","176,115","112","4,520,571","26.05","26.05","25.50","25.90","-","0.10","25.90","1","25.95","1","21.76",
"3705","永信","125,020","103","5,164,960","41.20","41.50","41.20","41.50","+","0.25","41.30","2","41.50","20","15.20",
"3708","上緯投控","900,899","658","71,859,025","78.70","80.30","78.70","80.00","+","1.40","79.90","3","80.00","5","5.19",
"4104","佳醫","278,082","233","14,914,290","53.50","53.90","53.30","53.70","+","0.30","53.50","6","53.70","15","14.44",
"4106","雃博","38,550","30","949,857","24.55","24.75","24.55","24.70","+","0.15","24.65","3","24.70","8","21.29",
"4108","懷特","157,062","105","3,011,792","18.95","19.30","18.95","19.20","+","0.15","19.20","18","19.25","7","",
"4119","旭富","776,758","529","77,581,400","99.80","100.50","99.40","99.60","+","0.50","99.50","6","99.80","1","14.17",
"4133","亞諾法","140,009","59","3,808,393","26.85","27.45","26.85","27.45","+","0.50","27.05","1","27.50","3","65.36",
"4137","麗豐-KY","240,085","217","53,339,710","220.00","223.50","220.00","223.00","+","2.00","222.50","3","223.00","1","13.19",
"4141","龍燈-KY","85,600","59","1,448,557","16.80","17.00","16.80","17.00","+","0.15","16.95","5","17.00","1","",
"4142","國光生","8,637,610","3,070","225,397,097","25.20","26.70","25.20","25.70","+","0.60","25.70","32","25.75","9","",
"4144","康聯-KY","118,100","72","3,439,155","28.65","29.50","28.65","29.50","+","0.70","29.20","2","29.60","1","20.34",
"4148","全宇生技-KY","36,000","33","1,771,350","49.20","49.50","49.00","49.15","-","0.05","49.10","1","49.20","3","21.28",
"4155","訊映","4,864,521","2,716","162,784,176","33.20","34.60","32.80","33.70","+","0.50","33.70","10","33.80","4","17.28",
"4164","承業醫","1,267,666","919","58,079,419","44.00","46.50","44.00","46.15","+","2.35","46.15","14","46.30","1","18.53",
"4190","佐登-KY","628,044","520","65,165,098","102.00","104.50","101.50","103.50","+","2.00","103.50","36","104.00","3","12.97",
"4720","德淵","44,115","23","618,001","14.00","14.05","13.95","14.05","+","0.15","14.00","5","14.10","6","24.22",
"4722","國精化","39,449","29","1,075,345","27.30","27.40","27.20","27.25","+","0.05","27.20","5","27.25","10","10.99",
"4725","信昌化","195,250","108","3,348,099","17.20","17.30","17.05","17.15"," ","0.00","17.15","1","17.20","31","",
"4737","華廣","25,120","19","1,258,237","50.30","50.30","49.80","49.85","+","0.05","49.80","7","50.00","6","21.67",
"4739","康普","380,850","303","30,167,787","79.40","79.50","78.80","79.40","+","0.80","79.20","4","79.40","9","41.57",
"4746","台耀","72,141","53","2,490,221","34.25","34.80","34.25","34.55","+","0.30","34.50","15","34.65","4","",
"4755","三福化","19,060","18","794,181","41.90","41.90","41.55","41.60","-","0.15","41.60","1","41.85","2","10.61",
"4763","材料-KY","153,800","134","22,701,100","148.00","148.00","147.00","148.00","+","0.50","147.50","5","148.00","5","28.35",
"4764","雙鍵","21,180","15","1,459,208","68.70","69.20","68.30","68.70","-","0.10","68.50","6","69.20","4","10.94",
"4766","南寶","164,060","144","26,987,520","163.00","166.00","163.00","165.50","+","2.50","165.50","2","166.00","4","23.05",
"6452","康友-KY","610,931","535","137,992,009","228.00","228.00","224.00","224.00","-","3.50","224.00","11","224.50","1","14.84",
"6541","泰福-KY","112,057","84","7,781,455","69.90","70.60","68.90","68.90","-","0.40","68.90","2","69.60","3","",
"6666","羅麗芬-KY","421,463","419","76,921,456","176.50","185.50","176.00","184.00","+","7.50","184.00","4","184.50","9","18.38",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

